"","sampleid","processing_date","barcode_id","roost_site","latitude_s","longitude_e","researchers_present","sampling_session","net_date","net_open_time","net_close_time","exit_count","capture_time","processing_time_start","processing_time_end","weather","bat_species","duplicated_sampleid","recap","bat_sex","bat_age_class","young_of_year","pupmom_pair","pup_or_mom","sampleid_pupmom_pair","fed_bananas_before","bat_weight_g","body_length_cm","bat_forearm_mm","bat_tibia_mm","ear_length_mm","gonad_length_mm","gonad_width_mm","hair_y_n","wing_punch","bat_flies","meglastreblidae","fleas","mites","ticks","t_star","urine_vial","feces_vial","throat_vial","eppendorf_vol_ul","serum_aliquots_num","rbc_aliquots_num","buffy_coat_aliquots_num","rna_protect_vol_ul","slides_thin_num","slides_thick_num","filter_y_n","toothwear","temperature_f","notes","check_notes_y_n","performed_necropsy","spleen_rna_preserve","liver_rna_preserve","kidney_rna_preserve","brain_rna_preserve","spleen_plain","liver_plain","kidney_plain","brain_plain","liver_aluminum","kidney_aluminum","gonads_aluminum","brain_aluminum","intestines_aluminum","teeth_num","tooth_type","predicted_mass_g","mass_forearm_residual","recap_new"
"227","KEL462B","2020-03-11","956000010875576","Angavokely_Edup",-18.9327,47.7578,"AG,AS,FR",94,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",290,"19.5",130.5,61,28,"7.5","6","yes","1","0","0","0","0",0,NA,0,1,1,300,NA,NA,NA,100,2,"1","yes","mild","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.127195606183,-23.1271956061832,"no"
"228","KEL464B","2020-03-11","956000005657772","Angavokely_Edup",-18.9327,47.7578,"AG,AS,FR",94,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",320,"21.1",132,64,25,"7","5","yes","1","0","0","0","0",0,NA,1,1,1,350,NA,NA,NA,150,2,"1","yes","moderate","98.7 (9:49)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.737066059662,2.26293394033848,"no"
"229","KEL465","2020-02-02","956000005676889","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",330,"20.2",126,60,23,"7","5","yes","1","0","0","0","0",0,NA,1,1,1,700,NA,NA,NA,300,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.386568984226,30.6134310157741,"yes"
"230","KEL471","2020-03-10","956000005605854","Angavokely_Edup",-18.9327,47.7578,"AG, SA, FR",94,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",310,"20.3",134,61,25,"7.5","5","yes","1","0","0","0","0",0,NA,0,1,1,550,NA,NA,NA,200,2,"1","yes","mild","100.7 (13:39), 98.4 (13:46), 97.2 (13:52)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.906292492075,-13.906292492075,"yes"
"231","KEL486","2020-03-12","956000010875384","Angavokely_Edup",-18.9327,47.7578,"AG,AS,FR",94,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",380,"21",125,55,28.5,"13","11.5","yes","1","0","0","0","0",0,NA,1,1,1,450,NA,NA,NA,150,2,"1","yes","mild","96.2 (7:47)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.234296984187,78.765703015813,"no"
"232","MIZ167","2018-04-13","M3","Maromizaha_Rmad",-18.9623,48.4525,"CR, AFA, AR",43,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","","yes","female","NL","no","no",NA,NA,"unknown",60,"12",72,33.7,13.6,"4.1","2.7","yes","1","15",NA,"0","7",3,NA,0,1,1,200,NA,NA,NA,100,2,"1","yes","heavy",NA,"died; performed necropsy",NA,NA,"1",NA,"1","1","1","1","1","1","1",NA,"1","1","1",4,"LLC, LRC, ULC, URC",58.5573543001931,1.44264569980688,"yes"
"233","MIZ267","2018-12-21","M103","Maromizaha_Rmad",-18.9623,48.4525,"CB, SG, MA, Vero",53,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","","yes","female","L","yes","yes","mom","MIZ268","unknown",42,"10.09",70.4,33.7,12.3,"8.8","7.1","yes","1","13",NA,"0","1",0,NA,1,1,1,100,NA,NA,NA,50,3,"1","yes","moderate",NA," Weights taken with green pesola--appeared to stick at times. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"234","MIZ306","2019-01-06","","Maromizaha_Rmad",-18.9623,48.4525,"CB, AA, SG",55,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","y","no","male","J","yes","yes","pup","MIZ302","unknown",15,"4.25",34.3,13.5,3.7,"small","small","yes","1","1","0","0","0",0,NA,0,0,1,0,NA,NA,NA,0,0,"0","no","new",NA,"Mistake in numbering. There are two MIZ306, one adult from next day. Did PHA on mom; held for 24 hours; fed sugar water and released",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8649588137094,22.1350411862906,"no"
"235","MIZ306","2019-01-08","M103","Maromizaha_Rmad",-18.9623,48.4525,"AA, Tiana, MA, Vero",58,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","y","yes","female","L","no","yes","mom","MIZ311","unknown",80,"9.15",71.2,32.9,15.3,"5.5","5.3","yes","1","8","0","0","12",0,NA,0,1,1,200,NA,NA,NA,80,2,"1","yes","mild",NA,"Mistake in numbering. There are two MIZ306, one juvenile from day before. Did PHA; held for 24 hours; fed sugar water and released",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8649588137094,22.1350411862906,"yes"
"236","MIZ547","2019-10-16","956000005675799","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF",81,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","y","yes","female","J","yes","no",NA,NA,"unknown",47,"9.87",66.2,30.9,10,"small","small","yes","1","3","3","0","3",0,NA,0,1,1,600,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7713019942419,13.2286980057581,"yes"
"237","MIZ547","2019-10-16","956000005675799","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF",81,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","y","yes","female","J","yes","no",NA,NA,"unknown",47,"9.87",66.2,30.9,10,"small","small","yes","1","3","3","0","3",0,NA,0,1,1,600,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7713019942419,13.2286980057581,"yes"
"238","MIZ547","2019-11-13","956000006035796","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","y","yes","male","A","no","no",NA,NA,"unknown",75,"10.64",69.2,33.6,8.3,"8.8","10.9","yes","1","4","0","0","12",0,NA,0,1,1,700,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7713019942419,13.2286980057581,"yes"
"239","MIZ547","2019-11-13","956000006035796","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","y","yes","male","A","no","no",NA,NA,"unknown",75,"10.64",69.2,33.6,8.3,"8.8","10.9","yes","1","4","0","0","12",0,NA,0,1,1,700,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7713019942419,13.2286980057581,"yes"
"240","MIZ612","2020-01-31","956000009383355","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettus madagascariensis","","yes","female","L","yes","yes","mom","MIZ613","unknown",94,"10.75",80,31,10,"5","5","yes","1","9","2","0","8",0,NA,0,1,1,400,NA,NA,NA,100,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"241","MLB001","2018-12-13","1366","Mahialambo_Pruf",-18.1102,48.2098,"CB, CR, AA, SG",52,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","L","no","yes","mom","MLB002","unknown",660,"27.5",175,89.29,24.69,"13.46","12.38","yes","1","0",NA,"0","0",0,NA,1,1,1,500,NA,NA,NA,100,2,"1","yes","mild","102.9 (11:13); 104.1 (11:19); 102 (11:51); 101.6 (12:01); 106 (12:04); 98.5 (12:14); 97.5 (12:15); 97.6 (12:17)","MLB001/002 urine sample from plastic bag tied to corner of pochon - can't distinguish from baby. Gave sugar water and released post-processing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.377472360669,51.6225276393309,"no"
"242","MLB004","2018-12-16","1367","Mahialambo_Pruf",-18.1102,48.2098,"CB, CR, AA, SG",52,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL","no","no",NA,NA,"unknown",480,"27.5",151.32,70.74,25.08,"small","small","yes","1","0",NA,"0","0",0,NA,1,1,1,500,NA,NA,NA,200,3,"1","yes","mild","95.8 (8:18); 98.1 (8:39); 98 (8:40); 97.8 (8:42); 97.8 (8:54)","Likely born last year. Small and no baby. Gave sugar water and released post-processing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.06752663225,-21.0675266322498,"no"
"243","MLB005","2018-12-17","1368","Mahialambo_Pruf",-18.1102,48.2098,"CB, CR, AA, SG",52,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",740,"25.5",170,85.65,23.56,"23.4","16.4","yes","1","0",NA,"0","0",0,NA,1,1,1,600,NA,NA,NA,250,3,"1","yes",NA,"97 (7:36); 97.2 (7:36)","Gave sugar water and released post-processing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.641621763584,75.3583782364163,"no"
"244","MLB006","2018-12-18","1371","Mahialambo_Pruf",-18.1102,48.2098,"CB, CR, AA, SG",52,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","L","no","yes","mom","MLB007","unknown",500,"25",160,78.66,31.07,"small","small","yes","1","0",NA,"0","0",0,NA,1,1,1,500,NA,NA,NA,400,2,"1","yes",NA,"100.1 (9:05); 102.3 (9:23); 100.1 (9:36)","Gave sugar water and released post-processing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.794163140915,-39.7941631409154,"no"
"245","MLB009","2018-12-18","1370","Mahialambo_Pruf",-18.1102,48.2098,"CB, CR, AA, SG",52,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",625,"26.3",162,80,21.23,"15.94","14.03","yes","1","0",NA,"0","0",0,NA,1,1,1,300,NA,NA,NA,200,2,"1","yes",NA,"104 (11:43); 104.5 (11:51)","Appears to have well-developed mammary gland like a lactating female. No baby with her so perhaps lost early in the season. Gave sugar water and released post-processing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.061254144979,19.9387458550206,"no"
"246","MNG003","2018-09-23","1015","Mangarivotra_Pruf",-18.2796,48.2394,"CB, CR, AFA, AR",51,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","P","no","no",NA,NA,"unknown",570,"22.4",170,85.5,28,"9.9","7.4","yes","1","0",NA,"0","0",0,NA,0,1,1,450,NA,NA,NA,350,2,"1","yes","moderate","98.2 (7:16); 97.1 (7:29)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.288637950041,-15.288637950041,"no"
"247","TSI001","2019-06-15","1390","Marotsipohy_Pruf",-18.3926,48.1439,"AA, FR, AG",69,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL","no","no",NA,NA,"unknown",600,"29.5",168,80.2,28.4,"6.04","6.6","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","97.7(9:38), 98.4(10:01), 97.7 (10:12), 97.3 (10:16), 97.1 (10:21), 97.0 (10:27)","liquid nitrogen ran out days before returning from the mission, samples yellowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576.11619620788,23.8838037921203,"no"
"248","TSI002","2019-06-16","1391","Marotsipohy_Pruf",-18.3926,48.1439,"AA, FR, AG",69,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",700,"34",177,83.7,27.1,"receded","receded","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,300,2,"1","yes","heavy","96.2(9:13), 96.5 (9:22)","liquid nitrogen ran out days before returning from the mission, samples yellowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.005881897122,-19.0058818971224,"no"
"249","TSI004","2019-07-17","1393","Marotsipohy_Pruf",-18.3926,48.1439,"KR, AA, FR, AG, PR",72,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A",NA,"no",NA,NA,"unknown",500,"26",156,77.1,32.5,"small","small","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,0,NA,"yes","moderate","96.0 (11:01), 95.7 (11:21), 97.5 (12:25)","younger looking individual",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"250","TSI007","2019-07-18","1396","Marotsipohy_Pruf",-18.3926,48.1439,"KR, AA, FR, AG, PR",72,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A",NA,"no",NA,NA,"unknown",465,"26",157.7,72.8,26.4,"receded","receded","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,200,2,"1","yes","mild","96.8 (12:17), <94",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"251","TSI008","2019-07-20","1397","Marotsipohy_Pruf",-18.3926,48.1439,"KR, AA, FR, AG, PR",72,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL",NA,"no",NA,NA,"unknown",660,"28.4",171,81.3,28.3,"8.6","9.9","yes","1","0","0","0","0",0,NA,0,1,1,750,NA,NA,NA,200,2,"1","yes","heavy","98.5 (10:49), 11:15 (97.4)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"252","TSI011","2019-07-21","1400","Marotsipohy_Pruf",-18.3926,48.1439,"KR, AA, FR, AG, PR",72,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL",NA,"no",NA,NA,"unknown",740,"25.2",167,88,24.9,"6.1","4.7","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,300,2,"1","yes","heavy","96.8 (9:48), 97 (10:20), 97.5 (11:11), 97.7 (11:19), 97.4 (11:27)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"253","TSI012","2019-07-22","1401","Marotsipohy_Pruf",-18.3926,48.1439,"KR, AA, FR, AG, PR",72,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A",NA,"no",NA,NA,"unknown",795,"29",172,85.2,25.1,"12.1","15.8","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","95.5 (10:38), 97.4 (10:46), 96.4 (11:00)","mouth bleeding from capture",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"254","TSI013","2019-07-22","","Marotsipohy_Pruf",-18.3926,48.1439,"KR, AA, FR, AG, PR",72,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","P",NA,"no",NA,NA,"unknown",730,"24.6",165,76.8,28.3,"9.8","7.6","yes","1","0","0","0","0",0,NA,0,NA,NA,500,NA,NA,NA,0,2,"1","yes","moderate",NA,"mortality (found dead in net)",NA,"yes","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"255","TSI022","2019-09-01","956000005669814","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",730,"26.2",187,80.6,22.6,"13.6","11.1","yes","1","0","0","0","0",0,NA,1,1,1,400,NA,NA,NA,180,2,"1","yes","moderate","97.3(8:21), 95.8 (9:07), 96.4 (9:17), 95.7 (9:24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.272998605574,-70.2729986055741,"no"
"256","TSI023","2019-09-02","956000009384507","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL","no","no",NA,NA,"unknown",710,"27.5",165,80.4,23.2,"13.7","9.2","yes","1","0","0","0","0",0,NA,1,1,1,750,NA,NA,NA,250,2,"1","yes","moderate","97.6 (8:05), 96.1 (9:29), 95 (8:43), 95.6 (9:00)","pregnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.426021931493,147.573978068507,"no"
"257","TSI025","2019-09-02","","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL","no","no",NA,NA,"unknown",542,"24.8",159.3,79.7,23.4,"9.9","7.4","yes","1","0","0","0","0",0,NA,0,1,1,30,NA,NA,NA,200,2,"1","yes","heavy","L (10:02), 98.7 (12:13), 97.2 (12:25), 95.4 (12:30)","pregnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.64438606149,5.35561393851003,"no"
"258","TSI026","2019-09-02","956000005595700","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",560,"26.5",173,84.4,30.8,"receded","receded","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","heavy","95.5 (9:08), 94.3 (9:46), 96 (9:55), 95.6 (10:03), 96 (10:08)","Marked as TSI024 on tooth data sheet by mistake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.685851686052,-127.685851686052,"no"
"259","TSI027","2019-09-02","956000006046369","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",650,"26.5",159.4,56,24.8,"receded","receded","yes","1","0","0","0","0",0,NA,1,1,1,400,NA,NA,NA,200,2,"1","yes",NA,"97.3 (10:46), 96.6 (10:57), 96.4 (11:04), 96.4 (11:18)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.284395855129,63.7156041448711,"no"
"260","TSI028","2019-09-02","956000005597194","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL","no","no",NA,NA,"unknown",610,NA,158.7,76.7,32,"14","15.2","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild","97.5 (11:10), 97.1 (11:36), 95.8 (11:43)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.948261316116,76.0517386838837,"no"
"261","TSI029","2019-09-02","956000006092142","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",610,"25.6",174,80.7,20.1,"14.5","10.9","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,130,2,"1","yes","moderate","96.6 (14:58), 97.7 (15:24), 97.5 (15:42), 96.2 (15:51) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.452199802479,-85.4521998024786,"no"
"262","TSI030","2019-09-02","956000005671244","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL","no","no",NA,NA,"unknown",650,"25.2",159.2,76,24.7,"8.1","5.4","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","96.5 ( 15:22), 96.9 (15:56), 96.3 (16:05), 96.8 (16:13), 97 (16:17)","pregnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.19479550884,113.80520449116,"no"
"263","TSI032","2019-09-03","956000005679355","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",705,"25.9",173,83,31,"receded","receded","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,150,2,"1","yes","heavy","L (8:10), 97.3 (9:03)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.685851686052,17.3141483139481,"no"
"264","TSI035","2019-09-07","956000006086396","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",76,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL","no","no",NA,NA,"unknown",760,"26.5",169,84,23,"10","7","yes","1","0","0","0","0",0,NA,0,1,1,400,NA,NA,NA,200,2,"1","yes","moderate","94.7 (7:22), 96.0 (7:46), L (8:00), 94.6 (8:43)","pregnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.697875266523,179.302124733477,"no"
"265","TSI046","2019-10-04","956000005674644","Marotsipohy_Pruf",-18.3926,48.1439,"AG, FR, SA, SK, KF",79,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",685,"25.8",180,90,29.1,"14.5","16.4",NA,"1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,200,2,"1","yes","moderate","97.5 (13:29), 97.4 (13:45), 97.5 (13:49)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.941259542934,-57.9412595429339,"no"
"266","TSI065","2020-02-24",NA,"Marotsipohy_Pruf",-18.3926,48.1439,"AG, AS, AA, FR",92,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",770,"24",176,78,23,"15","18","yes","1","0","0","0","0",0,NA,0,1,1,0,NA,NA,NA,0,0,"0","no","heavy",NA,"Died , sun exposure",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",1,"UR",711.112227414051,58.8877725859487,"no"
"267","TSI067","2020-02-26","956000009382706","Marotsipohy_Pruf",-18.3926,48.1439,"AG, AS, AA, FR",92,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",764,"25.8",170,84,30,"17","19","yes","1","0","0","0","0",0,NA,1,1,1,800,NA,NA,NA,200,2,"1","yes","heavy","98.1 (13:55), 98.6 (14:02) 98.0 (14:09)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.641621763584,99.3583782364163,"no"
"268","TSI068","2020-02-28","956000009384268","Marotsipohy_Pruf",-18.3926,48.1439,"AG, AS, AA, FR",92,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",703,"26.9",174,83,24,"15","14","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","98.4 (8:50), 98.9 (8:57), 97.7 (9:05), 97.5 (9:09)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.452199802479,7.54780019752138,"no"
"269","TSI069","2020-02-28","956000009384404","Marotsipohy_Pruf",-18.3926,48.1439,"AG, AS, AA, FR",92,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",710,"27.5",164,78,26,"22","18","yes","1","0","0","0","0",0,NA,0,1,1,600,NA,NA,NA,250,2,"1","yes","moderate","97.5 (9:34), 98.0 (9:41), 98.0 (9:48)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619.70098553991,90.2990144600902,"no"
"270","TSI070","2020-02-28","956000010862744","Marotsipohy_Pruf",-18.3926,48.1439,"AG, AS, AA, FR",92,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","female","NL","no","no",NA,NA,"unknown",580,"27.8",160,81,23,"14","11","yes","1","0","0","0","0",0,NA,0,1,1,550,NA,NA,NA,200,2,"1","yes","mild","98.4 (14:38), 99.1 (14:45), 97.7 (14:51)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.794163140915,40.2058368590846,"no"
"271","TSI074","2020-03-23","956000010864866","Marotsipohy_Pruf",-18.3926,48.1439,"FR,AA",95,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",720,"28.8",168,83,29,"18","17","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,200,2,"1","yes","heavy","100.8 (4:52)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.491275115823,70.5087248841774,"no"
"272","TSI075","2020-03-25","956000010875546","Marotsipohy_Pruf",-18.3926,48.1439,"FR,AA",95,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropus rufus","","no","male","A","no","no",NA,NA,"unknown",692,"25.5",180,85.7,21,"18.8","18.6","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","98.5 (9:00)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.941259542934,-50.9412595429339,"no"
